DocId,Namespace,Type,Member,linux,osx,win
M:System.Security.Cryptography.CngAlgorithm.get_MD5,System.Security.Cryptography,CngAlgorithm,get_MD5(),X,X,
M:System.Security.Cryptography.CngAlgorithm.get_Rsa,System.Security.Cryptography,CngAlgorithm,get_Rsa(),X,X,
M:System.Security.Cryptography.CngAlgorithm.get_Sha1,System.Security.Cryptography,CngAlgorithm,get_Sha1(),X,X,
M:System.Security.Cryptography.CngAlgorithm.get_Sha256,System.Security.Cryptography,CngAlgorithm,get_Sha256(),X,X,
M:System.Security.Cryptography.CngAlgorithm.get_Sha384,System.Security.Cryptography,CngAlgorithm,get_Sha384(),X,X,
M:System.Security.Cryptography.CngAlgorithm.get_Sha512,System.Security.Cryptography,CngAlgorithm,get_Sha512(),X,X,
M:System.Security.Cryptography.CngAlgorithm.GetHashCode,System.Security.Cryptography,CngAlgorithm,GetHashCode(),X,X,
"M:System.Security.Cryptography.CngAlgorithm.op_Equality(System.Security.Cryptography.CngAlgorithm,System.Security.Cryptography.CngAlgorithm)",System.Security.Cryptography,CngAlgorithm,"op_Equality(CngAlgorithm, CngAlgorithm)",X,X,
"M:System.Security.Cryptography.CngAlgorithm.op_Inequality(System.Security.Cryptography.CngAlgorithm,System.Security.Cryptography.CngAlgorithm)",System.Security.Cryptography,CngAlgorithm,"op_Inequality(CngAlgorithm, CngAlgorithm)",X,X,
M:System.Security.Cryptography.CngAlgorithm.ToString,System.Security.Cryptography,CngAlgorithm,ToString(),X,X,
M:System.Security.Cryptography.CngAlgorithmGroup.Equals(System.Security.Cryptography.CngAlgorithmGroup),System.Security.Cryptography,CngAlgorithmGroup,Equals(CngAlgorithmGroup),X,X,
M:System.Security.Cryptography.CngAlgorithmGroup.Equals(System.Object),System.Security.Cryptography,CngAlgorithmGroup,Equals(Object),X,X,
M:System.Security.Cryptography.CngAlgorithmGroup.get_AlgorithmGroup,System.Security.Cryptography,CngAlgorithmGroup,get_AlgorithmGroup(),X,X,
M:System.Security.Cryptography.CngAlgorithmGroup.get_DiffieHellman,System.Security.Cryptography,CngAlgorithmGroup,get_DiffieHellman(),X,X,
M:System.Security.Cryptography.CngAlgorithmGroup.get_Dsa,System.Security.Cryptography,CngAlgorithmGroup,get_Dsa(),X,X,
M:System.Security.Cryptography.CngAlgorithmGroup.get_ECDiffieHellman,System.Security.Cryptography,CngAlgorithmGroup,get_ECDiffieHellman(),X,X,
M:System.Security.Cryptography.CngAlgorithmGroup.get_ECDsa,System.Security.Cryptography,CngAlgorithmGroup,get_ECDsa(),X,X,
M:System.Security.Cryptography.CngAlgorithmGroup.get_Rsa,System.Security.Cryptography,CngAlgorithmGroup,get_Rsa(),X,X,
M:System.Security.Cryptography.CngAlgorithmGroup.GetHashCode,System.Security.Cryptography,CngAlgorithmGroup,GetHashCode(),X,X,
"M:System.Security.Cryptography.CngAlgorithmGroup.op_Equality(System.Security.Cryptography.CngAlgorithmGroup,System.Security.Cryptography.CngAlgorithmGroup)",System.Security.Cryptography,CngAlgorithmGroup,"op_Equality(CngAlgorithmGroup, CngAlgorithmGroup)",X,X,
"M:System.Security.Cryptography.CngAlgorithmGroup.op_Inequality(System.Security.Cryptography.CngAlgorithmGroup,System.Security.Cryptography.CngAlgorithmGroup)",System.Security.Cryptography,CngAlgorithmGroup,"op_Inequality(CngAlgorithmGroup, CngAlgorithmGroup)",X,X,
M:System.Security.Cryptography.CngAlgorithmGroup.ToString,System.Security.Cryptography,CngAlgorithmGroup,ToString(),X,X,
M:System.Security.Cryptography.CngKey.Create(System.Security.Cryptography.CngAlgorithm),System.Security.Cryptography,CngKey,Create(CngAlgorithm),X,X,
"M:System.Security.Cryptography.CngKey.Create(System.Security.Cryptography.CngAlgorithm,System.String)",System.Security.Cryptography,CngKey,"Create(CngAlgorithm, String)",X,X,
"M:System.Security.Cryptography.CngKey.Create(System.Security.Cryptography.CngAlgorithm,System.String,System.Security.Cryptography.CngKeyCreationParameters)",System.Security.Cryptography,CngKey,"Create(CngAlgorithm, String, CngKeyCreationParameters)",X,X,
M:System.Security.Cryptography.CngKey.Delete,System.Security.Cryptography,CngKey,Delete(),X,X,
M:System.Security.Cryptography.CngKey.Dispose,System.Security.Cryptography,CngKey,Dispose(),X,X,
M:System.Security.Cryptography.CngKey.Exists(System.String),System.Security.Cryptography,CngKey,Exists(String),X,X,
"M:System.Security.Cryptography.CngKey.Exists(System.String,System.Security.Cryptography.CngProvider)",System.Security.Cryptography,CngKey,"Exists(String, CngProvider)",X,X,
"M:System.Security.Cryptography.CngKey.Exists(System.String,System.Security.Cryptography.CngProvider,System.Security.Cryptography.CngKeyOpenOptions)",System.Security.Cryptography,CngKey,"Exists(String, CngProvider, CngKeyOpenOptions)",X,X,
M:System.Security.Cryptography.CngKey.Export(System.Security.Cryptography.CngKeyBlobFormat),System.Security.Cryptography,CngKey,Export(CngKeyBlobFormat),X,X,
M:System.Security.Cryptography.CngKey.get_Algorithm,System.Security.Cryptography,CngKey,get_Algorithm(),X,X,
M:System.Security.Cryptography.CngKey.get_AlgorithmGroup,System.Security.Cryptography,CngKey,get_AlgorithmGroup(),X,X,
M:System.Security.Cryptography.CngKey.get_ExportPolicy,System.Security.Cryptography,CngKey,get_ExportPolicy(),X,X,
M:System.Security.Cryptography.CngKey.get_Handle,System.Security.Cryptography,CngKey,get_Handle(),X,X,
M:System.Security.Cryptography.CngKey.get_IsEphemeral,System.Security.Cryptography,CngKey,get_IsEphemeral(),X,X,
M:System.Security.Cryptography.CngKey.get_IsMachineKey,System.Security.Cryptography,CngKey,get_IsMachineKey(),X,X,
M:System.Security.Cryptography.CngKey.get_KeyName,System.Security.Cryptography,CngKey,get_KeyName(),X,X,
M:System.Security.Cryptography.CngKey.get_KeySize,System.Security.Cryptography,CngKey,get_KeySize(),X,X,
M:System.Security.Cryptography.CngKey.get_KeyUsage,System.Security.Cryptography,CngKey,get_KeyUsage(),X,X,
M:System.Security.Cryptography.CngKey.get_ParentWindowHandle,System.Security.Cryptography,CngKey,get_ParentWindowHandle(),X,X,
M:System.Security.Cryptography.CngKey.get_Provider,System.Security.Cryptography,CngKey,get_Provider(),X,X,
M:System.Security.Cryptography.CngKey.get_ProviderHandle,System.Security.Cryptography,CngKey,get_ProviderHandle(),X,X,
M:System.Security.Cryptography.CngKey.get_UIPolicy,System.Security.Cryptography,CngKey,get_UIPolicy(),X,X,
M:System.Security.Cryptography.CngKey.get_UniqueName,System.Security.Cryptography,CngKey,get_UniqueName(),X,X,
"M:System.Security.Cryptography.CngKey.GetProperty(System.String,System.Security.Cryptography.CngPropertyOptions)",System.Security.Cryptography,CngKey,"GetProperty(String, CngPropertyOptions)",X,X,
"M:System.Security.Cryptography.CngKey.HasProperty(System.String,System.Security.Cryptography.CngPropertyOptions)",System.Security.Cryptography,CngKey,"HasProperty(String, CngPropertyOptions)",X,X,
"M:System.Security.Cryptography.CngKey.Import(System.Byte[],System.Security.Cryptography.CngKeyBlobFormat)",System.Security.Cryptography,CngKey,"Import(Byte[], CngKeyBlobFormat)",X,X,X
"M:System.Security.Cryptography.CngKey.Import(System.Byte[],System.Security.Cryptography.CngKeyBlobFormat,System.Security.Cryptography.CngProvider)",System.Security.Cryptography,CngKey,"Import(Byte[], CngKeyBlobFormat, CngProvider)",X,X,X
"M:System.Security.Cryptography.CngKey.Open(Microsoft.Win32.SafeHandles.SafeNCryptKeyHandle,System.Security.Cryptography.CngKeyHandleOpenOptions)",System.Security.Cryptography,CngKey,"Open(SafeNCryptKeyHandle, CngKeyHandleOpenOptions)",X,X,
M:System.Security.Cryptography.CngKey.Open(System.String),System.Security.Cryptography,CngKey,Open(String),X,X,
"M:System.Security.Cryptography.CngKey.Open(System.String,System.Security.Cryptography.CngProvider)",System.Security.Cryptography,CngKey,"Open(String, CngProvider)",X,X,
"M:System.Security.Cryptography.CngKey.Open(System.String,System.Security.Cryptography.CngProvider,System.Security.Cryptography.CngKeyOpenOptions)",System.Security.Cryptography,CngKey,"Open(String, CngProvider, CngKeyOpenOptions)",X,X,
M:System.Security.Cryptography.CngKey.set_ParentWindowHandle(System.IntPtr),System.Security.Cryptography,CngKey,set_ParentWindowHandle(IntPtr),X,X,
M:System.Security.Cryptography.CngKey.SetProperty(System.Security.Cryptography.CngProperty),System.Security.Cryptography,CngKey,SetProperty(CngProperty),X,X,
M:System.Security.Cryptography.CngKeyBlobFormat.Equals(System.Security.Cryptography.CngKeyBlobFormat),System.Security.Cryptography,CngKeyBlobFormat,Equals(CngKeyBlobFormat),X,X,
M:System.Security.Cryptography.CngKeyBlobFormat.Equals(System.Object),System.Security.Cryptography,CngKeyBlobFormat,Equals(Object),X,X,
M:System.Security.Cryptography.CngKeyBlobFormat.get_EccFullPrivateBlob,System.Security.Cryptography,CngKeyBlobFormat,get_EccFullPrivateBlob(),X,X,
M:System.Security.Cryptography.CngKeyBlobFormat.get_EccFullPublicBlob,System.Security.Cryptography,CngKeyBlobFormat,get_EccFullPublicBlob(),X,X,
M:System.Security.Cryptography.CngKeyBlobFormat.get_EccPrivateBlob,System.Security.Cryptography,CngKeyBlobFormat,get_EccPrivateBlob(),X,X,
M:System.Security.Cryptography.CngKeyBlobFormat.get_EccPublicBlob,System.Security.Cryptography,CngKeyBlobFormat,get_EccPublicBlob(),X,X,
M:System.Security.Cryptography.CngKeyBlobFormat.get_Format,System.Security.Cryptography,CngKeyBlobFormat,get_Format(),X,X,
M:System.Security.Cryptography.CngKeyBlobFormat.get_GenericPrivateBlob,System.Security.Cryptography,CngKeyBlobFormat,get_GenericPrivateBlob(),X,X,
M:System.Security.Cryptography.CngKeyBlobFormat.get_GenericPublicBlob,System.Security.Cryptography,CngKeyBlobFormat,get_GenericPublicBlob(),X,X,
M:System.Security.Cryptography.CngKeyBlobFormat.get_OpaqueTransportBlob,System.Security.Cryptography,CngKeyBlobFormat,get_OpaqueTransportBlob(),X,X,
M:System.Security.Cryptography.CngKeyBlobFormat.get_Pkcs8PrivateBlob,System.Security.Cryptography,CngKeyBlobFormat,get_Pkcs8PrivateBlob(),X,X,
M:System.Security.Cryptography.CngKeyBlobFormat.GetHashCode,System.Security.Cryptography,CngKeyBlobFormat,GetHashCode(),X,X,
"M:System.Security.Cryptography.CngKeyBlobFormat.op_Equality(System.Security.Cryptography.CngKeyBlobFormat,System.Security.Cryptography.CngKeyBlobFormat)",System.Security.Cryptography,CngKeyBlobFormat,"op_Equality(CngKeyBlobFormat, CngKeyBlobFormat)",X,X,
"M:System.Security.Cryptography.CngKeyBlobFormat.op_Inequality(System.Security.Cryptography.CngKeyBlobFormat,System.Security.Cryptography.CngKeyBlobFormat)",System.Security.Cryptography,CngKeyBlobFormat,"op_Inequality(CngKeyBlobFormat, CngKeyBlobFormat)",X,X,
M:System.Security.Cryptography.CngKeyBlobFormat.ToString,System.Security.Cryptography,CngKeyBlobFormat,ToString(),X,X,
M:System.Security.Cryptography.CngKeyCreationParameters.get_ExportPolicy,System.Security.Cryptography,CngKeyCreationParameters,get_ExportPolicy(),X,X,
